Ticker,Word,Count,TotalWordCount,StockPriceChange,WordValue
FOXA,General nan Analyst Ratings,1,1016,-0.120000000000001,-0.00011811023622047342
FOXA,Mid Cap,1,1016,-0.120000000000001,-0.00011811023622047342
FOXA,General Politics,1,1016,-0.120000000000001,-0.00011811023622047342
FOXA,Media Analyst Color,1,1016,-0.120000000000001,-0.00011811023622047342
FOXA,Equities,1,1016,-0.120000000000001,-0.00011811023622047342
FOXA,Top Stories nan nan,1,1016,-0.120000000000001,-0.00011811023622047342
ETR,Analyst Ratings,1,112,-9.379999999999995,-0.08374999999999996
ETR,Analyst Ratings nan nan nan Analyst Ratings Analyst Ratings nan nan Analyst Ratings nan nan nan,1,112,-9.379999999999995,-0.08374999999999996
FLR,nan nan nan nan nan nan nan nan nan Analyst Ratings nan nan,1,59,4.469999999999999,0.07576271186440676
VST,nan nan investing,1,174,13.040000000000003,0.0749425287356322
VST,News,1,174,13.040000000000003,0.0749425287356322
VST,Penny Stocks,1,174,13.040000000000003,0.0749425287356322
VST,Small Cap,1,174,13.040000000000003,0.0749425287356322
VST,Intraday Update,1,174,13.040000000000003,0.0749425287356322
VST,Markets,1,174,13.040000000000003,0.0749425287356322
VST,Movers,1,174,13.040000000000003,0.0749425287356322
VST,Trading Ideas nan Analyst Ratings,1,174,13.040000000000003,0.0749425287356322
VST,Analyst Ratings nan Analyst Ratings nan nan nan nan nan,1,174,13.040000000000003,0.0749425287356322
STT,Analyst Ratings Analyst Ratings,1,694,-4.730000000000004,-0.006815561959654185
STT,Upgrades,1,694,-4.730000000000004,-0.006815561959654185
STT,Downgrades,2,694,-4.730000000000004,-0.0034077809798270923
STT,Initiation,2,694,-4.730000000000004,-0.0034077809798270923
STT,Intraday Update,2,694,-4.730000000000004,-0.0034077809798270923
STT,Analyst Ratings Analyst Ratings Analyst Ratings,1,694,-4.730000000000004,-0.006815561959654185
STT,Analyst Ratings,4,694,-4.730000000000004,-0.0017038904899135462
STT,Analyst Color,2,694,-4.730000000000004,-0.0034077809798270923
STT,Price Target,2,694,-4.730000000000004,-0.0034077809798270923
STT,Reiteration,1,694,-4.730000000000004,-0.006815561959654185
STT,Trading Ideas,3,694,-4.730000000000004,-0.0022718539865513947
STT,News,2,694,-4.730000000000004,-0.0034077809798270923
STT,Earnings,2,694,-4.730000000000004,-0.0034077809798270923
STT,Pre-Market Outlook,3,694,-4.730000000000004,-0.0022718539865513947
STT,Markets,3,694,-4.730000000000004,-0.0022718539865513947
STT,Trading Ideas Analyst Ratings investing,1,694,-4.730000000000004,-0.006815561959654185
STT,Analyst Ratings Upgrades,1,694,-4.730000000000004,-0.006815561959654185
STT,Analyst Ratings News,1,694,-4.730000000000004,-0.006815561959654185
STT,Short Ideas,1,694,-4.730000000000004,-0.006815561959654185
STT,Small Cap,2,694,-4.730000000000004,-0.0034077809798270923
STT,Insider Trades,1,694,-4.730000000000004,-0.006815561959654185
STT,Sector ETFs,1,694,-4.730000000000004,-0.006815561959654185
STT,Large Cap,1,694,-4.730000000000004,-0.006815561959654185
